dialog_id,turn,speaker,text,emotion,cause_turn,cause_span,cause_type,explanation
tr_2550,10,B,"And then of course the ladies at the church would love to be our caterers for the banquet and we'll get the Youth Group to serve us. I was thinking that your friend's band could be our entertainment for the night. though they might have to tone it down a bit. Or we could hire a DJ. Your sister's husband could get us a discount with that company that does the decor at weddings. what's their name again? I was thinking that we could have an island paradise-themed wedding and our theme color would be a soothing blue like Aquamarine. And there will be a huge seashell on the wall behind the podium where we'll make our toasts! What do you think of small packages of drink mixes for our wedding favors? Who else am I missing? Oh, your uncle could be our florist and his wife could make our wedding cake!",neutral,,,,
tr_2550,11,A,Wow.,neutral,,,,
tr_2550,12,B,See? It's going to be wonderful! Oh this wedding is going to be everything I ever dreamed of.,neutral,,,,
tr_2550,13,A,If I survive the next six months.,neutral,,,,
tr_1422,1,A,"Belinda, I'm going to a party tonight. What shall I wear?",neutral,,,,
tr_1422,2,B,Is it formal or informal?,neutral,,,,
tr_1422,3,A,I guess it's formal.,neutral,,,,
tr_1422,4,B,"Then, you should dress well.",neutral,,,,
tr_1422,5,A,That's right.,neutral,,,,
tr_1422,6,B,I think a white shirt with a blue tie looks nice on you.,happy,[6],['looks nice on you.'],['no-context'],
tr_1422,7,A,You are smart.,happy,[6],['looks nice on you.'],['inter-personal'],
tr_1422,8,B,"Of course, the sports shoes don't go with the formal occasions.",neutral,,,,
tr_1422,9,A,You are right. What kind of shoes should I wear?,neutral,,,,
tr_1422,10,B,The brown leather shoes go well with your trousers.,happy,[10],['leather shoes go well with your trousers.'],['no-context'],
tr_1422,11,A,"Good idea. Oh, by the way, would you please pick me up after the party, honey?",happy,"[10, 11]","['leather shoes go well with your trousers.', 'Good idea.']","['no-context', 'inter-personal']",
tr_1422,12,B,It'll be too late ; you'd better take a taxi.,neutral,,,,
tr_1422,13,A,OK.,neutral,,,,
tr_3645,1,A,How do you like Tom?,happy,['b'],['b'],['latent'],
tr_3645,2,B,I like him very much. He's a gay dog.,happy,[2],"[""I like him very much. He's a gay dog.""]",['no-context'],
tr_3645,3,A,Are you ready to welcome him?,happy,[2],"[""I like him very much. He's a gay dog.""]",['inter-personal'],
tr_3645,4,B,I am all set. He can come anytime.,happy,"[2, 3]","[""I like him very much. He's a gay dog."", 'Are you ready to welcome him?']",['hybrid'],
tr_4091,1,A,"Good evening, Mr. Wu.",happy,[1],"['Good evening ,']",['no-context'],
tr_4091,2,B,"Good evening, Mr. Smith.",happy,"[1, 2]","['Good evening ,', 'Good evening ,']","['no-context', 'inter-personal']",
tr_4091,3,A,"Have you met my wife, Mary?",happy,"[1, 2]","['Good evening ,', 'Good evening ,']",['hybrid'],
tr_4091,4,B,No. I haven't had the pleasure.,happy,"[3, 4]","['Have you met my wife , Mary?', ""No. I haven't had the pleasure.""]","['no-context', 'inter-personal']",
tr_4091,5,A,"Mary, this is Mr. Wu, my new Chinese friend.",happy,"[3, 4, 5]","['Have you met my wife , Mary?', ""No. I haven't had the pleasure."", 'my new Chinese friend.']","['no-context', 'hybrid']",
tr_4091,6,B,"How do you do, Mr. Wu? Welcome.",happy,"[5, 6]","['my new Chinese friend.', 'How do you do , Mr. Wu? Welcome.']","['no-context', 'inter-personal']",
tr_4091,7,A,How do you do?,happy,"[6, 7]","['How do you do , Mr. Wu? Welcome.', 'How do you do?']","['no-context', 'inter-personal']",
tr_4091,8,B,"Have a glass of wine, Mr. Wu? And let me introduce you to some of my guests.",happy,[8],"['Have a glass of wine , Mr. Wu? And let me introduce you to some of my guests.']",['no-context'],"Assuming offering someone help/food/drinks, and introducing someone as happiness inducing behavior"
tr_5723,1,A,Have you bought War Craft 2 yet?,neutral,,,,
tr_5723,2,B,Yeah! I bought it the day it was released.,happy,[2],['Yeah! I bought it the day it was released.'],['no-context'],
tr_5723,3,A,How do you like it?,neutral,,,,
tr_5723,4,B,It's a great game. There are a lot of new characters.,neutral,,,,
tr_5723,5,A,Did it cost very much,neutral,,,,
tr_5723,6,B,It cost about thirty. Most games cost about that much.,neutral,,,,
tr_5723,7,A,Mechwarrior is such a good game. The graphics are awesome!,happy,[7],['Mechwarrior is such a good game. The graphics are awesome!'],['no-context'],
tr_5723,8,B,"Oh, I know what you mean. I'm addicted to that game.",happy,[7],['Mechwarrior is such a good game. The graphics are awesome!'],['inter-personal'],
tr_5723,9,A,My roommate always wants to play it. But I told her to buy her own game.,neutral,,,,
tr_5723,10,B,"Yeah, my roommate likes to watch me play. He says it's like watching a movie.",neutral,,,,
tr_5723,11,A,I've never seen such good graphics.,happy,[11],"[""I've never seen such good graphics.""]",['no-context'],
tr_5723,12,B,And I've never heard such good sound in a game.,happy,"[11, 12]","[""I've never seen such good graphics."", ""And I've never heard such good sound in a game.""]","['no-context', 'inter-personal']",
tr_981,1,A,Have you followed the value of dollar lately?,neutral,,,,
tr_981,2,B,"How could I help but follow it? The fluctuation of dollar is killing my company! The exchange rates are eating into our profits, and we can't do anything about it.",angry,[2],"[""The fluctuation of dollar is killing my company! The exchange rates are eating into our profits , and we can't do anything about it.""]",['no-context'],
tr_981,3,A,"It's really frustrating, isn't it? I have the same problem. I would feel a lot better if the currency was a little more stable. With the way the dollar plummeting lately, my securities have gone up in smoke.",angry,"[2, 3]","[""The fluctuation of dollar is killing my company! The exchange rates are eating into our profits , and we can't do anything about it."", 'With the way the dollar plummeting lately , my securities have gone up in smoke.']","['no-context', 'inter-personal']",
tr_981,4,B,"Every day I have less money! I haven't spent anything, it is just melting away because of the shifts in exchange rate.",angry,"[2, 4, 4]","[""The fluctuation of dollar is killing my company! The exchange rates are eating into our profits , and we can't do anything about it."", 'it is just melting away because of the shifts in exchange rate.', ""Every day I have less money! I haven't spent anything , it is just melting away because of the shifts in exchange rate.""]","['no-context', 'self-contagion']",
tr_981,5,A,"What we really should be making investment in is the Euro. I've followed the Euro's progress over the last quarter, I think it's about time to buy in.",neutral,,,,
tr_981,6,B,What about the Yen?,neutral,,,,
tr_981,7,A,Are you kidding? The Yen is in worse shape than the Dollar!,surprise,[7],['The Yen is in worse shape than the Dollar!'],['no-context'],
tr_7248,1,A,"Next is a ballet performance, but who is the dancer?",neutral,,,,
tr_7248,2,B,I'd swear that's Eddy from circulation.,neutral,,,,
tr_7248,3,A,Since when did Eddy start doing ballet?!,neutral,,,,
tr_7248,4,B,Not very long from the looks of it!,disgust,[4],['Not very long from the looks of it!'],['no-context'],
tr_7248,5,A,Look! He has a partner!,surprise,[5],['He has a partner!'],['no-context'],
tr_7248,6,B,He's dancing with Jack!,surprise,"[5, 6]","['He has a partner!', ""He's dancing with Jack!""]","['no-context', 'inter-personal']",
tr_7248,7,A,Gross!,disgust,[6],"[""He's dancing with Jack!""]",['inter-personal'],
tr_7248,8,B,The wei-ya is the one time a year you can make fun of the boss.,neutral,,,,
tr_7248,9,A,But I think Eddy is going too far!,disgust,"[6, 9]","[""He's dancing with Jack!"", 'Eddy is going too far!']","['no-context', 'inter-personal']",
tr_7248,10,B,You're right. They are spinning pretty fast. Aren't they getting dizzy? What if they fall...,neutral,,,,
tr_7248,11,A,Oh! Ouch! That must've hurt!,neutral,,,,
tr_7248,12,B,How embarrassing!,neutral,,,,
tr_4325,1,A,We're lucky today.,happy,[1],"[""We're lucky today.""]",['no-context'],
tr_4325,2,B,"Yes, there aren't any clouds in the sky and we've got such a beautiful view here. Look! This is St James Park. And there's Buckingham Palace",happy,[2],"[""there aren't any clouds in the sky and we've got such a beautiful view here. Look! This is St James Park. And there's Buckingham Palace""]",['no-context'],
tr_4325,3,A,Where's Hyde Park?,neutral,,,,
tr_4325,4,B,It's on the other side of the Palace.,neutral,,,,
tr_4325,5,A,"That's the place where people make speeches on Sundays, isn't it?",neutral,,,,
tr_4325,6,B,"Yes, you're right. Politicians of all kinds, religious people, and one or two madmen.",neutral,,,,
tr_4325,7,A,"Well, are we going there today? I want to take shots there.",happy,[7],['are we going there today? I want to take shots there.'],['no-context'],
tr_4325,8,B,Sure. I can see you're enjoying your trip today.,happy,[8],"[""I can see you're enjoying your trip today.""]",['no-context'],
tr_4325,9,A,Of course. Everything's so striking and fascinating.,happy,[9],"[""Everything's so striking and fascinating.""]",['no-context'],
tr_2593,1,A,Tom! How are you? We missed you at the party last night. Are you OK?,neutral,,,,
tr_2593,2,B,I don't know. I didn't really feel like going out. I guess I'm feeling a little homesick.,sad,[2],"[""I'm feeling a little homesick.""]",['no-context'],
tr_2593,3,A,"Come on. We'Ve been through this already! Look, I know the adjustment was hard when you first got here, but we agreed that you were gonna try and deal with it.",neutral,,,,
tr_2593,4,B,"I was. It's just that the holidays are coming up and I won't be able to home because I can't afford the airfare. I'm just longing for some of the comforts of home, like my mom's cooking and being around my family.",sad,[4],"[""It's just that the holidays are coming up and I won't be able to home because I can't afford the airfare. I'm just longing for some of the comforts of home , like my mom's cooking and being around my family.""]",['no-context'],
tr_2593,5,A,"Yeah, it can get pretty lonely over the holidays. When I first got here, I'd get depressed and nostalgic for anything that reminded me of home. I almost let it get to me, but then I started going out, keeping myself busy and before I knew it, I was used to to it.",neutral,,,,
tr_2593,6,B,"I see what you mean, but I'm still bummed out.",sad,[4],"[""It's just that the holidays are coming up and I won't be able to home because I can't afford the airfare. I'm just longing for some of the comforts of home , like my mom's cooking and being around my family.""]",['self-contagion'],
tr_2593,7,A,OK. how does this sound. let's get you suited up and hit the dance club tonight. I hear that an awesome DJ is playing and there will be a lot of pretty single girls there!,neutral,,,,
tr_2593,8,B,"You know, I could really go for that. You don't mind being my wingman for tonight?",happy,[7],"[""let's get you suited up and hit the dance club tonight. I hear that an awesome DJ is playing and there will be a lot of pretty single girls there!""]",['inter-personal'],
tr_2593,9,A,Not at all! It be fun! It will be like a boys'night out... well kinda...,neutral,,,,
tr_2593,10,B,"Great! I must warn you though, whatever happens, don't let me go on a drinking binge. Trust me, it's not a pretty picture!",neutral,,,,
tr_2861,1,A,I found out when Jim's birthday is. It's this Friday.,neutral,,,,
tr_2861,2,B,Let's plan a surprise party for him!,happy,"[1, 2]","[""I found out when Jim's birthday is. It's this Friday."", ""Let's plan a surprise party for him!""]","['no-context', 'inter-personal']",
tr_2861,3,A,Can you spread the word and ask everyone to bring some kind of snack food?,happy,"[1, 2]","[""I found out when Jim's birthday is. It's this Friday."", ""Let's plan a surprise party for him!""]",['hybrid'],
tr_2861,4,B,That's easy. Anything else?,happy,"[1, 2]","[""I found out when Jim's birthday is. It's this Friday."", ""Let's plan a surprise party for him!""]",['hybrid'],
tr_2861,5,A,"Will you call his wife and let her know so that if she is available, she can come too?",neutral,,,,
tr_2861,6,B,Won't he be surprised!,happy,"[1, 2, 5, 6]","[""I found out when Jim's birthday is. It's this Friday."", ""Let's plan a surprise party for him!"", 'call his wife and let her know so that if she is available , she can come too?', ""Won't he be surprised!""]","['no-context', 'hybrid']",
tr_2861,7,A,I don't know how old he is though.,neutral,,,,
tr_2861,8,B,That's O. K. Maybe his wife will spill the beans!,neutral,,,,
tr_990,1,A,"Hello, Mary. Nice day, isn't it?",neutral,,,,
tr_990,2,B,"Yes, what a wonderful day! The sky has cleared up in the end.",neutral,,,,
tr_990,3,A,"I do feel like an outdoor exercise. After all, we haven't had such a beautiful day for a long time.",neutral,,,,
tr_990,4,B,How about taking a walk in the park?,happy,[2],['what a wonderful day! The sky has cleared up in the end.'],['self-contagion'],
tr_990,5,A,OK. It's delightful to have a walk in the park with the air so fresh.,happy,[5],"[""It's delightful to have a walk in the park with the air so fresh.""]",['no-context'],
tr_990,6,B,"( After they entering the park ) Great, it's so quiet here. We have the park to ourselves, only you and me.",neutral,,,,
tr_990,7,A,Are you kidding? Don't you see many people over there? Just on your right.,surprise,"[6, 7]","[""Great , it's so quiet here."", ""Don't you see many people over there?""]","['no-context', 'inter-personal']",
tr_990,8,B,"Oh, I see them. Beautiful weather should be shared by all the people.",happy,"[6, 8]","[""Great , it's so quiet here."", 'Beautiful weather should be shared by all the people.']","['no-context', 'self-contagion']",
tr_990,9,A,"Ah, you changed so fast.",neutral,,,,
tr_297,1,A,"Hi, Mary, long time no see.",happy,[1],['long time no see.'],['no-context'],
